1360245119 36 35.375 -.625
1360245720 36 38.862 2.862
1360246321 36 41.900 5.900
1360246922 36 43.362 7.362
1360247524 36 43.250 7.250
1360248125 36 44.600 8.600
1360248726 36 45.387 9.387
1360249327 36 45.612 9.612
1360249928 36 45.612 9.612
1360250529 36 46.400 10.400
1360251130 35 46.962 11.962
1360251731 35 47.412 12.412
1360252332 35 47.637 12.637
1360252933 35 47.975 12.975
1360253534 35 47.975 12.975
1360254135 36 48.200 12.200
1360254736 35 48.650 13.650
1360255337 35 49.100 14.100
1360255938 35 49.550 14.550
1360256539 35 49.887 14.887
1360257140 36 49.662 13.662
1360257741 36 49.887 13.887
1360258342 36 49.887 13.887
1360258943 36 50.000 14.000
1360259544 36 50.112 14.112
1360260145 36 50.450 14.450
1360260746 36 50.562 14.562
1360261347 36 50.787 14.787
1360261948 36 51.462 15.462
1360262549 36 52.137 16.137
1360263150 36 52.587 16.587
1360263751 36 52.587 16.587
1360264352 36 52.587 16.587
1360264953 36 52.475 16.475
1360265554 36 52.250 16.250
1360266155 36 52.250 16.250
1360266756 36 52.137 16.137
1360267357 36 51.800 15.800
1360267958 37 51.237 14.237
1360268559 36 50.900 14.900
1360269160 36 50.900 14.900
1360269762 36 51.012 15.012
1360270363 36 51.237 15.237
1360270964 36 51.125 15.125
1360271565 36 50.675 14.675
1360272166 36 50.337 14.337
1360272767 36 50.112 14.112
1360273368 36 50.000 14.000
1360273969 36 49.887 13.887
1360274570 36 49.325 13.325
1360275171 36 49.100 13.100
1360275772 36 48.762 12.762
1360276373 35 48.425 13.425
1360276974 35 48.425 13.425
1360277575 35 48.087 13.087
1360278176 34 47.750 13.750
1360278777 34 47.637 13.637
1360279378 34 47.525 13.525
1360279979 34 47.300 13.300
1360280580 34 46.962 12.962
1360281181 34 46.737 12.737
1360281782 34 46.512 12.512
1360282383 34 46.512 12.512
1360282984 34 46.287 12.287
1360283585 33 46.175 13.175
1360284186 33 46.062 13.062
1360284787 33 45.837 12.837
